;open_time;close_time;interval;open_price;close_price;low_price;high_price;volume;nr_trades
73;1576900800;1576904399;3599;127.31;127.43;127.17;127.8;8026.82822;4778
74;1576904400;1576907999;3599;127.37;127.29;127.26;127.55;7025.4994;4050
75;1576908000;1576911599;3599;127.29;127.19;127.12;127.46;10879.27632;4400
76;1576911600;1576915199;3599;127.18;127.02;126.84;127.55;23415.88986;7260
77;1576915200;1576918799;3599;127.03;127.23;126.91;127.33;17635.93628;5728
78;1576918800;1576922399;3599;127.24;126.62;126.5;127.3;16115.70622;7040
79;1576922400;1576925999;3599;126.62;127.05;126.6;127.15;11497.63832;6570
80;1576926000;1576929599;3599;127.05;127.39;126.81;127.87;13686.5031;6520
81;1576929600;1576933199;3599;127.4;127.57;127.17;127.59;10941.3018;4904
82;1576933200;1576936799;3599;127.57;126.93;126.68;127.57;23322.86472;7818
83;1576936800;1576940399;3599;126.94;127.06;126.64;127.5;9955.59736;5698
84;1576940400;1576943999;3599;127.06;127.34;126.99;127.8;12250.29734;6632
85;1576944000;1576947599;3599;127.33;127.23;126.98;127.53;9933.94158;5694
86;1576947600;1576951199;3599;127.24;127.19;127.02;127.38;6841.09184;4350
87;1576951200;1576954799;3599;127.19;126.97;126.89;127.25;3462.84114;3350
88;1576954800;1576958399;3599;126.97;127.01;126.77;127.12;3451.20744;3172
89;1576958400;1576961999;3599;127.03;127.15;126.91;127.15;4352.95064;3504
90;1576962000;1576965599;3599;127.14;126.91;126.77;127.59;11286.29888;6094
91;1576965600;1576969199;3599;126.9;127.23;126.83;127.32;6251.0357;4106
92;1576969200;1576972799;3599;127.23;126.99;126.82;127.34;7269.18856;4246
93;1576972800;1576976399;3599;127.0;126.89;126.82;127.14;4182.61744;3100
94;1576976400;1576979999;3599;126.88;127.32;126.87;127.34;6393.3871;3868
95;1576980000;1576983599;3599;127.32;127.1;127.05;127.45;11060.99988;3934
96;1576983600;1576987199;3599;127.14;127.14;126.99;127.2;4237.98574;3522
97;1576987200;1576990799;3599;127.15;127.15;127.1;127.22;5435.24432;3846
98;1576990800;1576994399;3599;127.13;126.98;126.9;127.22;4680.0647;3540
99;1576994400;1576997999;3599;126.97;127.01;126.87;127.14;6794.10992;3790
100;1576998000;1577001599;3599;127.01;129.27;127.0;129.4;41530.21534;13360
101;1577001600;1577005199;3599;129.3;128.66;128.56;130.99;57564.28248;14800
102;1577005200;1577008799;3599;128.66;128.85;128.58;129.12;16344.83714;5764
103;1577008800;1577012399;3599;128.85;129.38;128.82;129.62;17397.21048;6710
104;1577012400;1577015999;3599;129.38;129.05;128.87;129.78;14699.1719;6028
105;1577016000;1577019599;3599;129.03;129.3;129.02;129.63;11224.77858;5222
106;1577019600;1577023199;3599;129.29;129.53;129.26;130.0;16720.82336;6312
107;1577023200;1577026799;3599;129.54;129.35;129.21;129.55;5330.68002;4236
108;1577026800;1577030399;3599;129.38;129.53;129.21;129.87;12205.0079;5446
109;1577030400;1577033999;3599;129.57;129.71;129.31;130.4;37986.77128;12036
110;1577034000;1577037599;3599;129.66;130.35;129.51;131.0;42825.1103;14820
111;1577037600;1577041199;3599;130.35;131.22;129.95;131.8;49321.4005;15210
112;1577041200;1577044799;3599;131.23;131.94;131.2;132.5;39748.04414;12598
113;1577044800;1577048399;3599;131.94;132.85;131.8;133.07;29001.82888;9044
114;1577048400;1577051999;3599;132.84;131.67;131.67;132.99;17757.98728;6874
115;1577052000;1577055599;3599;131.77;131.73;131.19;132.18;21528.59342;7942
116;1577055600;1577059199;3599;131.74;132.09;131.38;132.38;32310.29616;10054
117;1577059200;1577062799;3599;132.12;133.76;132.1;134.87;92216.14492;24122
118;1577062800;1577066399;3599;133.75;134.07;133.11;134.64;37232.61816;11926
119;1577066400;1577069999;3599;134.09;133.9;133.76;135.1;28738.78574;10404
120;1577070000;1577073599;3599;133.89;133.87;133.5;134.16;14617.88132;6650
121;1577073600;1577077199;3599;133.85;133.09;133.08;133.99;17743.55998;8626
122;1577077200;1577080799;3599;133.09;132.25;131.95;133.17;30798.3112;12908
123;1577080800;1577084399;3599;132.26;131.64;130.87;132.4;46862.35868;13816
124;1577084400;1577087999;3599;131.65;131.67;131.26;132.14;25387.77578;8890
125;1577088000;1577091599;3599;131.67;132.45;131.47;132.59;24223.5594;8666
126;1577091600;1577095199;3599;132.49;132.75;132.05;132.81;17596.67604;7504
127;1577095200;1577098799;3599;132.76;132.56;132.45;133.52;34351.65962;11372
128;1577098800;1577102399;3599;132.58;132.97;132.47;133.26;19080.98152;7720
129;1577102400;1577105999;3599;132.97;132.99;132.72;133.19;10411.7216;5542
130;1577106000;1577109599;3599;132.99;132.93;132.77;133.92;28447.4576;10488
131;1577109600;1577113199;3599;132.96;133.15;132.44;133.65;36212.16636;13764
132;1577113200;1577116799;3599;133.14;133.26;132.65;133.48;27351.76162;10940
133;1577116800;1577120399;3599;133.22;131.69;131.12;134.42;90310.81444;28332
134;1577120400;1577123999;3599;131.65;129.33;128.16;131.94;100969.76584;28688
135;1577124000;1577127599;3599;129.33;129.23;128.74;130.08;33434.54748;12130
136;1577127600;1577131199;3599;129.23;129.08;128.59;129.38;17130.21826;8004
137;1577131200;1577134799;3599;129.06;128.88;128.7;129.14;10889.3486;6252
138;1577134800;1577138399;3599;128.9;127.15;126.0;128.91;66541.8883;18922
139;1577138400;1577141999;3599;127.15;127.19;126.1;127.48;18266.60506;9190
140;1577142000;1577145599;3599;127.19;127.8;127.04;128.45;14384.90558;6878
141;1577145600;1577149199;3599;127.8;128.22;127.58;128.22;21689.8171;7952
142;1577149200;1577152799;3599;128.18;127.8;127.29;128.53;23692.57592;7442
143;1577152800;1577156399;3599;127.8;128.06;127.6;128.12;11647.67962;5586
144;1577156400;1577159999;3599;128.05;127.67;127.46;128.2;15438.01126;5660
145;1577160000;1577163599;3599;127.68;127.86;127.55;128.18;13942.43618;6340
146;1577163600;1577167199;3599;127.86;128.3;127.86;128.34;10033.89682;4818
147;1577167200;1577170799;3599;128.31;128.05;128.0;128.37;9757.37664;4952
148;1577170800;1577174399;3599;128.05;127.15;126.61;128.09;33807.74766;10414
149;1577174400;1577177999;3599;127.17;128.12;126.7;128.84;28416.12092;12276
150;1577178000;1577181599;3599;128.09;128.47;128.07;128.7;13113.38556;7666
151;1577181600;1577185199;3599;128.44;128.63;128.22;129.04;14161.96142;7504
152;1577185200;1577188799;3599;128.64;128.62;128.24;128.8;11750.06208;6020
153;1577188800;1577192399;3599;128.62;128.14;128.13;128.72;8201.16196;5254
154;1577192400;1577195999;3599;128.13;128.55;128.04;128.9;13905.9134;7008
155;1577196000;1577199599;3599;128.55;128.47;128.38;129.69;24855.9382;9956
156;1577199600;1577203199;3599;128.56;127.88;127.08;128.64;33055.4492;12916
157;1577203200;1577206799;3599;127.88;128.42;126.8;128.52;23260.32246;10048
158;1577206800;1577210399;3599;128.4;127.56;127.36;128.51;12274.35616;6712
159;1577210400;1577213999;3599;127.48;127.44;127.02;127.99;18006.54616;8526
160;1577214000;1577217599;3599;127.44;127.8;127.1;128.27;25737.98546;8434
161;1577217600;1577221199;3599;127.84;127.73;127.3;128.03;10001.80292;5958
162;1577221200;1577224799;3599;127.78;128.17;127.74;128.44;9532.2294;4732
163;1577224800;1577228399;3599;128.16;128.03;127.46;128.19;8240.00706;4648
164;1577228400;1577231999;3599;128.06;127.75;127.46;128.23;6751.4184;4492
165;1577232000;1577235599;3599;127.7;126.91;126.8;127.84;8760.81652;5424
166;1577235600;1577239199;3599;126.9;126.21;125.11;126.9;47466.94324;14834
167;1577239200;1577242799;3599;126.25;125.79;125.54;126.35;19184.727;7530
168;1577242800;1577246399;3599;125.79;125.74;125.48;125.85;11052.16744;5240
169;1577246400;1577249999;3599;125.72;126.25;125.67;126.45;8191.02748;4776
170;1577250000;1577253599;3599;126.26;125.85;125.8;126.3;7531.01762;4622
171;1577253600;1577257199;3599;125.84;125.22;123.07;125.97;48318.66824;10796
172;1577257200;1577260799;3599;125.25;125.66;124.7;126.07;20407.0098;8334
173;1577260800;1577264399;3599;125.67;125.88;125.48;126.12;10900.67904;5084
174;1577264400;1577267999;3599;125.92;125.44;125.22;125.95;11194.56986;6108
175;1577268000;1577271599;3599;125.44;124.67;124.08;125.54;28920.37876;11198
176;1577271600;1577275199;3599;124.69;124.38;124.09;124.85;15350.23236;7278
177;1577275200;1577278799;3599;124.38;124.64;123.35;125.56;36907.53872;15778
178;1577278800;1577282399;3599;124.64;124.36;123.94;124.77;17287.62258;8232
179;1577282400;1577285999;3599;124.36;124.29;123.81;124.6;21006.54344;8326
180;1577286000;1577289599;3599;124.29;124.42;123.86;124.61;13607.82486;7500
181;1577289600;1577293199;3599;124.42;124.15;123.41;124.83;35569.26086;13472
182;1577293200;1577296799;3599;124.17;124.51;123.87;124.53;14769.02712;6574
183;1577296800;1577300399;3599;124.52;124.81;124.06;124.89;11128.18982;5924
184;1577300400;1577303999;3599;124.82;125.43;124.7;125.82;20016.5551;7786
185;1577304000;1577307599;3599;125.44;125.66;125.44;125.97;10661.1715;5842
186;1577307600;1577311199;3599;125.64;125.37;124.98;125.69;12059.14632;4870
187;1577311200;1577314799;3599;125.37;125.36;125.0;125.89;11224.36326;6922
188;1577314800;1577318399;3599;125.36;125.09;124.91;125.42;8493.50086;4344
189;1577318400;1577321999;3599;125.09;124.8;124.77;125.43;8764.95296;4322
190;1577322000;1577325599;3599;124.81;125.01;124.57;125.08;6131.60318;4484
191;1577325600;1577329199;3599;125.01;125.3;125.0;125.43;5781.35654;4352
192;1577329200;1577332799;3599;125.28;124.52;124.32;125.32;13361.01932;7040
193;1577332800;1577336399;3599;124.52;124.41;124.38;124.93;8991.87846;5510
194;1577336400;1577339999;3599;124.43;124.61;124.37;124.79;8334.34494;4934
195;1577340000;1577343599;3599;124.63;124.98;124.5;125.07;9871.59548;5830
196;1577343600;1577347199;3599;124.98;124.96;124.7;125.08;12524.50964;5286
197;1577347200;1577350799;3599;124.96;125.48;124.91;126.08;26115.99226;9698
198;1577350800;1577354399;3599;125.48;125.28;125.16;126.0;10518.47728;5408
199;1577354400;1577357999;3599;125.28;125.32;125.22;125.6;6402.11058;4402
200;1577358000;1577361599;3599;125.3;125.14;124.95;125.33;6285.65782;4516
201;1577361600;1577365199;3599;125.15;125.38;124.99;125.57;5161.17078;3928
202;1577365200;1577368799;3599;125.36;125.58;125.17;125.92;7947.51654;4686
203;1577368800;1577372399;3599;125.59;125.77;125.51;125.97;10999.90438;6320
204;1577372400;1577375999;3599;125.77;126.18;125.48;126.69;35772.85494;8514
205;1577376000;1577379599;3599;126.18;128.23;125.55;128.88;96306.94066;25050
206;1577379600;1577383199;3599;128.28;128.82;127.92;128.99;29109.82732;10734
207;1577383200;1577386799;3599;128.81;128.72;128.35;129.06;10402.40752;6244
208;1577386800;1577390399;3599;128.72;128.97;128.1;132.26;103735.56808;26350
209;1577390400;1577393999;3599;128.92;127.63;127.34;129.59;35990.91496;13354
210;1577394000;1577397599;3599;127.61;126.27;125.89;127.61;36405.8957;13232
211;1577397600;1577401199;3599;126.27;125.38;124.33;126.27;43081.15918;16190
212;1577401200;1577404799;3599;125.38;125.58;125.02;125.78;11975.38342;5684
213;1577404800;1577408399;3599;125.58;125.33;125.12;125.72;9481.30626;5488
214;1577408400;1577411999;3599;125.29;125.8;125.17;125.88;9478.0937;4424
215;1577412000;1577415599;3599;125.8;126.37;125.8;126.62;17353.1148;7386
216;1577415600;1577419199;3599;126.42;126.45;126.16;126.63;12269.92988;5666
217;1577419200;1577422799;3599;126.47;125.34;125.22;126.54;21386.87752;8014
218;1577422800;1577426399;3599;125.34;125.46;125.19;125.9;10613.17184;5758
219;1577426400;1577429999;3599;125.47;125.15;125.09;125.48;11503.55608;5392
220;1577430000;1577433599;3599;125.15;124.99;124.47;125.41;31292.11164;13868
221;1577433600;1577437199;3599;124.99;125.03;124.72;125.37;16713.94184;7876
222;1577437200;1577440799;3599;125.04;124.79;124.48;125.14;17144.66794;7368
223;1577440800;1577444399;3599;124.79;124.94;124.41;125.2;18484.07012;7060
224;1577444400;1577447999;3599;124.95;123.66;121.91;125.07;60134.66068;18132
225;1577448000;1577451599;3599;123.66;125.24;122.97;125.37;53921.17;18226
226;1577451600;1577455199;3599;125.27;124.52;124.35;125.88;34798.67012;14726
227;1577455200;1577458799;3599;124.54;124.92;124.24;125.15;12939.09904;7300
228;1577458800;1577462399;3599;124.93;126.11;124.73;126.6;29222.7145;11094
229;1577462400;1577465999;3599;126.09;125.25;124.84;127.1;41444.68968;14768
230;1577466000;1577469599;3599;125.27;125.24;124.56;125.65;13650.13578;7082
231;1577469600;1577473199;3599;125.24;125.34;124.97;125.85;12532.86262;7528
232;1577473200;1577476799;3599;125.36;125.35;125.1;125.78;12611.31436;5948
233;1577476800;1577480399;3599;125.35;125.63;125.32;125.8;7381.31834;4504
234;1577480400;1577483999;3599;125.63;125.66;125.14;125.8;5873.49528;4844
235;1577484000;1577487599;3599;125.64;126.28;125.63;126.76;14221.94296;7700
236;1577487600;1577491199;3599;126.31;126.29;126.07;126.45;5571.83404;4132
237;1577491200;1577494799;3599;126.28;127.71;125.84;127.8;26686.5855;9972
238;1577494800;1577498399;3599;127.68;127.39;126.95;128.31;16363.68784;7900
239;1577498400;1577501999;3599;127.4;126.87;126.46;127.99;17527.1751;8014
240;1577502000;1577505599;3599;126.88;127.08;126.57;127.19;5528.61844;4790
241;1577505600;1577509199;3599;127.08;127.41;126.69;127.84;12602.6663;7526
242;1577509200;1577512799;3599;127.45;127.86;127.42;128.18;14781.65428;6480
243;1577512800;1577516399;3599;127.82;127.11;127.03;128.59;27999.68116;9624
244;1577516400;1577519999;3599;127.11;127.26;126.88;127.6;18521.44854;7048
245;1577520000;1577523599;3599;127.25;127.27;126.6;127.45;14810.10852;7244
246;1577523600;1577527199;3599;127.28;127.23;127.11;127.48;9161.32544;4862
247;1577527200;1577530799;3599;127.24;127.89;126.92;128.0;9470.37692;5768
248;1577530800;1577534399;3599;127.89;127.34;126.8;127.89;16170.48226;6252
249;1577534400;1577537999;3599;127.31;127.57;127.1;127.69;5378.90118;4366
250;1577538000;1577541599;3599;127.6;127.32;127.0;127.69;6344.9926;4690
251;1577541600;1577545199;3599;127.31;128.0;127.3;128.04;11557.8779;5834
252;1577545200;1577548799;3599;128.01;127.42;126.96;128.49;21845.52446;8304
253;1577548800;1577552399;3599;127.44;128.13;126.84;128.4;38012.2757;10046
254;1577552400;1577555999;3599;128.14;129.19;128.0;129.54;25725.61934;9412
255;1577556000;1577559599;3599;129.18;128.98;128.59;129.68;42353.00952;10860
256;1577559600;1577563199;3599;128.96;129.04;128.72;129.28;7976.81386;5108
257;1577563200;1577566799;3599;129.04;128.65;128.37;129.27;13474.72282;5808
258;1577566800;1577570399;3599;128.65;128.43;128.26;128.84;10056.41472;5200
259;1577570400;1577573999;3599;128.42;128.24;127.94;128.44;10661.1938;5142
260;1577574000;1577577599;3599;128.24;128.11;127.9;128.37;10775.88934;4632
261;1577577600;1577581199;3599;128.11;127.93;127.75;128.16;10581.609;5130
262;1577581200;1577584799;3599;127.93;127.6;127.52;127.96;10177.49524;5264
263;1577584800;1577588399;3599;127.6;128.07;127.58;128.13;6307.499;3664
264;1577588400;1577591999;3599;128.06;127.94;127.85;128.06;5176.08546;3478
265;1577592000;1577595599;3599;127.97;127.95;127.77;128.01;7886.34212;4082
266;1577595600;1577599199;3599;127.95;128.14;127.61;128.19;9915.88596;4714
267;1577599200;1577602799;3599;128.14;128.6;128.02;128.79;11898.30812;5534
268;1577602800;1577606399;3599;128.6;128.43;128.32;128.87;8683.326;4780
269;1577606400;1577609999;3599;128.43;128.65;128.41;128.9;11838.67068;5658
270;1577610000;1577613599;3599;128.64;128.08;127.99;128.75;11556.01518;5746
271;1577613600;1577617199;3599;128.04;128.25;128.03;128.53;11572.31292;4764
272;1577617200;1577620799;3599;128.25;129.39;128.19;129.42;14742.45438;7360
273;1577620800;1577624399;3599;129.38;131.04;128.97;131.23;49888.90626;14700
274;1577624400;1577627999;3599;131.0;130.93;130.3;131.38;28983.03686;12810
275;1577628000;1577631599;3599;130.93;130.95;130.69;131.93;35687.70556;12856
276;1577631600;1577635199;3599;130.95;131.99;130.45;132.44;44644.56978;14142
277;1577635200;1577638799;3599;131.98;132.9;131.86;133.83;48251.95344;16610
278;1577638800;1577642399;3599;132.9;133.43;132.3;133.56;23649.8921;9922
279;1577642400;1577645999;3599;133.43;133.79;133.1;134.1;26410.50442;10004
280;1577646000;1577649599;3599;133.84;134.85;133.22;134.95;37931.8534;10914
281;1577649600;1577653199;3599;134.85;135.14;134.39;138.07;110504.01476;34890
282;1577653200;1577656799;3599;135.14;134.87;132.87;135.14;57006.27654;16094
283;1577656800;1577660399;3599;134.85;135.03;134.64;135.92;28759.3656;10274
284;1577660400;1577663999;3599;135.02;134.36;134.18;135.58;20640.45054;7606
285;1577664000;1577667599;3599;134.36;133.53;133.14;134.42;42686.10344;10352
286;1577667600;1577671199;3599;133.53;134.27;133.38;134.59;16245.31246;7306
287;1577671200;1577674799;3599;134.27;134.37;133.87;134.66;11239.3287;5870
288;1577674800;1577678399;3599;134.37;134.0;133.62;134.58;19487.84238;8150
289;1577678400;1577681999;3599;134.0;135.11;133.99;135.56;28643.54226;10264
290;1577682000;1577685599;3599;135.11;134.99;134.65;135.38;17884.24126;6980
291;1577685600;1577689199;3599;134.99;135.17;134.58;135.33;15112.83106;6100
292;1577689200;1577692799;3599;135.16;135.59;135.15;136.24;37633.16542;9480
293;1577692800;1577696399;3599;135.62;134.82;134.23;135.62;29496.51652;9444
294;1577696400;1577699999;3599;134.82;133.63;133.28;135.36;42584.89226;10732
295;1577700000;1577703599;3599;133.61;132.92;132.45;134.2;52363.48864;12464
296;1577703600;1577707199;3599;132.92;133.11;132.75;133.4;37278.27448;8262
297;1577707200;1577710799;3599;133.1;132.78;132.49;133.7;34958.7792;8910
298;1577710800;1577714399;3599;132.78;132.24;131.67;133.03;40317.51672;12870
299;1577714400;1577717999;3599;132.16;131.25;130.99;132.74;30132.96644;9606
300;1577718000;1577721599;3599;131.29;130.63;130.3;131.49;53602.79262;16556
301;1577721600;1577725199;3599;130.64;131.69;130.35;131.73;31111.95396;10786
302;1577725200;1577728799;3599;131.69;131.5;131.03;131.74;15688.47904;5638
303;1577728800;1577732399;3599;131.5;131.29;131.23;131.99;8495.02022;4556
304;1577732400;1577735999;3599;131.24;131.32;130.74;131.46;14312.07444;5658
305;1577736000;1577739599;3599;131.31;131.8;131.05;132.42;20447.38918;7036
306;1577739600;1577743199;3599;131.78;132.02;131.65;132.19;14555.05164;4808
307;1577743200;1577746799;3599;132.02;132.53;131.92;132.59;8446.17996;4130
308;1577746800;1577750399;3599;132.5;131.59;131.21;132.69;17970.69682;6628
309;1577750400;1577753999;3599;131.61;131.52;130.76;131.65;14160.67174;6092
310;1577754000;1577757599;3599;131.54;131.89;131.33;131.93;8211.97332;4188
311;1577757600;1577761199;3599;131.9;131.55;131.14;131.96;11610.07474;5202
312;1577761200;1577764799;3599;131.53;131.26;131.0;131.73;16275.59316;5644
313;1577764800;1577768399;3599;131.25;131.4;131.07;131.77;18552.49828;5354
314;1577768400;1577771999;3599;131.4;132.7;131.31;132.76;31202.5887;7208
315;1577772000;1577775599;3599;132.7;132.27;132.16;133.07;19912.04158;7398
316;1577775600;1577779199;3599;132.27;132.2;131.92;132.47;18658.44288;6460
317;1577779200;1577782799;3599;132.17;131.78;131.62;132.22;17977.99406;5652
318;1577782800;1577786399;3599;131.75;131.7;131.22;132.17;14621.52926;7150
319;1577786400;1577789999;3599;131.69;131.77;131.31;132.23;20872.10002;6650
320;1577790000;1577793599;3599;131.72;131.92;131.72;132.2;11638.48402;5544
321;1577793600;1577797199;3599;131.96;131.59;131.02;131.98;17463.71046;6832
322;1577797200;1577800799;3599;131.57;131.53;131.49;132.02;8167.79044;5044
323;1577800800;1577804399;3599;131.53;131.69;131.28;133.68;57403.25308;15474
324;1577804400;1577807999;3599;131.69;129.73;128.9;131.83;103178.64876;25444
325;1577808000;1577811599;3599;129.71;130.07;129.2;130.51;26014.80028;10558
326;1577811600;1577815199;3599;130.07;129.32;128.75;130.13;37152.7197;12332
327;1577815200;1577818799;3599;129.38;129.42;129.01;130.09;14460.59884;8552
328;1577818800;1577822399;3599;129.38;128.49;128.42;129.38;24426.12832;10466
329;1577822400;1577825999;3599;128.47;128.39;128.17;128.96;10730.22332;6364
330;1577826000;1577829599;3599;128.41;128.91;128.27;129.11;9339.40394;5130
331;1577829600;1577833199;3599;128.88;129.05;128.5;129.41;11874.469;6486
332;1577833200;1577836799;3599;129.05;129.16;128.84;129.46;5962.23046;4946
333;1577836800;1577840399;3599;129.16;128.87;128.68;129.19;15538.34672;5008
334;1577840400;1577843999;3599;128.87;130.64;128.78;130.65;22689.31032;9770
335;1577844000;1577847599;3599;130.63;130.85;130.35;130.98;15206.71246;6092
336;1577847600;1577851199;3599;130.85;130.2;129.94;130.89;9937.10866;5636
337;1577851200;1577854799;3599;130.21;130.2;130.15;130.74;6795.81494;4528
338;1577854800;1577858399;3599;130.2;130.3;130.11;130.47;8487.2128;4852
339;1577858400;1577861999;3599;130.31;130.44;130.26;130.75;7337.80332;4694
340;1577862000;1577865599;3599;130.47;130.24;130.14;130.71;8294.34826;5136
341;1577865600;1577869199;3599;130.24;130.36;129.87;130.41;15082.88994;6078
342;1577869200;1577872799;3599;130.4;130.17;130.13;130.62;9616.40992;5392
343;1577872800;1577876399;3599;130.17;130.7;130.07;130.82;9251.0034;5236
344;1577876400;1577879999;3599;130.67;130.74;130.6;131.87;21695.58064;11954
345;1577880000;1577883599;3599;130.74;131.61;130.7;131.61;8326.61334;5724
346;1577883600;1577887199;3599;131.6;131.68;131.28;131.9;14321.30604;7266
347;1577887200;1577890799;3599;131.66;131.96;131.24;132.37;14650.51524;6676
