;open_time;close_time;interval;open_price;close_price;low_price;high_price;volume;nr_trades
0;1576641600;1576655999;14399;6686.89;6619.51;6590.01;6717.56;14065.05917;120796
1;1576656000;1576670399;14399;6619.06;6615.24;6608.44;6668.84;13370.031724;116140
2;1576670400;1576684799;14399;6615.24;6823.49;6435.0;6863.08;62714.820498;402446
3;1576684800;1576699199;14399;6824.55;6956.86;6770.0;6966.05;30856.22617;230574
4;1576699200;1576713599;14399;6956.09;7277.83;6941.0;7440.0;56979.317342;420636
5;1576713600;1576727999;14399;7277.83;7158.94;7122.5;7380.0;28353.911324;193916
6;1576728000;1576742399;14399;7158.94;7092.54;7076.65;7167.85;14425.507956;115812
7;1576742400;1576756799;14399;7091.31;7150.0;7038.31;7200.0;22818.250878;169404
8;1576756800;1576771199;14399;7150.56;7145.84;7060.01;7234.0;25584.428198;194072
9;1576771200;1576785599;14399;7145.99;7177.05;7111.0;7185.0;11268.554818;115346
10;1576785600;1576799999;14399;7177.89;7150.3;7128.02;7181.99;8567.444976;90972
11;1576800000;1576814399;14399;7151.31;7134.14;7079.5;7160.0;10513.979234;98284
12;1576814400;1576828799;14399;7134.14;7145.07;7082.38;7160.0;9966.48022;93170
13;1576828800;1576843199;14399;7145.09;7149.5;7091.76;7175.67;9750.995368;103326
14;1576843200;1576857599;14399;7149.87;7155.19;7136.75;7220.0;15027.118744;142202
15;1576857600;1576871999;14399;7155.4;7184.15;7133.0;7205.0;11904.130392;109680
16;1576872000;1576886399;14399;7183.99;7187.83;7166.23;7214.26;7101.434452;78870
17;1576886400;1576900799;14399;7188.01;7156.01;7142.3;7190.58;6182.00225;72364
18;1576900800;1576915199;14399;7156.03;7132.95;7124.45;7175.43;7586.330472;73914
19;1576915200;1576929599;14399;7132.95;7145.99;7105.0;7157.0;7568.377958;72532
20;1576929600;1576943999;14399;7145.97;7139.32;7118.05;7152.12;5962.990638;66936
21;1576944000;1576958399;14399;7139.32;7145.82;7126.0;7154.23;5146.886644;61100
22;1576958400;1576972799;14399;7145.04;7132.75;7122.0;7180.0;6487.760094;77478
23;1576972800;1576987199;14399;7131.59;7137.26;7122.47;7148.82;3799.967074;49428
24;1576987200;1577001599;14399;7136.94;7181.85;7125.0;7192.99;6266.53847;69180
25;1577001600;1577015999;14399;7180.32;7165.36;7145.84;7200.3;8601.270736;92434
26;1577016000;1577030399;14399;7164.4;7186.82;7155.62;7197.0;6197.227164;79994
27;1577030400;1577044799;14399;7186.78;7398.35;7165.0;7456.67;36565.03997;266764
28;1577044800;1577059199;14399;7399.46;7501.44;7374.16;7518.54;16844.866886;155424
29;1577059200;1577073599;14399;7500.71;7590.02;7500.36;7634.55;29473.278016;234676
30;1577073600;1577087999;14399;7589.55;7494.21;7441.6;7593.5;17048.244984;133320
31;1577088000;1577102399;14399;7494.91;7553.11;7485.83;7564.93;12010.436562;109420
32;1577102400;1577116799;14399;7553.03;7585.87;7475.65;7612.0;20607.601742;176628
33;1577116800;1577131199;14399;7585.87;7432.07;7355.0;7695.38;38227.629564;265818
34;1577131200;1577145599;14399;7432.38;7317.09;7265.84;7433.9;18736.803538;141476
35;1577145600;1577159999;14399;7317.3;7313.8;7285.0;7339.5;7839.576928;84376
36;1577160000;1577174399;14399;7313.88;7264.92;7227.35;7342.27;10726.793746;97748
37;1577174400;1577188799;14399;7264.91;7373.54;7226.13;7416.53;21019.973746;162950
38;1577188800;1577203199;14399;7373.55;7277.52;7241.58;7436.68;18982.744666;160724
39;1577203200;1577217599;14399;7277.47;7253.77;7157.04;7311.31;20291.102622;166854
40;1577217600;1577231999;14399;7253.92;7255.77;7198.52;7280.0;8398.796668;96704
41;1577232000;1577246399;14399;7255.77;7229.58;7213.12;7267.39;5287.861762;71928
42;1577246400;1577260799;14399;7229.99;7252.19;7201.0;7271.77;6878.254914;75188
43;1577260800;1577275199;14399;7252.16;7217.03;7210.45;7267.85;8155.518606;78434
44;1577275200;1577289599;14399;7216.92;7189.56;7170.73;7256.0;12871.707194;117790
45;1577289600;1577303999;14399;7189.58;7239.02;7128.86;7247.0;12582.258204;146058
46;1577304000;1577318399;14399;7238.02;7204.63;7168.42;7269.99;9208.487966;90450
47;1577318400;1577332799;14399;7205.01;7183.01;7177.14;7219.99;4344.669106;62864
48;1577332800;1577347199;14399;7182.84;7209.2;7176.8;7223.15;5807.930918;71546
49;1577347200;1577361599;14399;7209.2;7188.02;7185.8;7240.76;8788.574632;83964
