;open_time;close_time;interval;open_price;close_price;low_price;high_price;volume;nr_trades
0;1576638000;1576641599;3599;0.018615;0.018531;0.018514;0.018643;8607.792;8978
1;1576641600;1576645199;3599;0.018528;0.018536;0.018484;0.01856;6171.498;9122
2;1576645200;1576648799;3599;0.018536;0.018477;0.018449;0.018537;11739.34;9300
3;1576648800;1576652399;3599;0.018482;0.018393;0.018368;0.018534;11476.99;11672
4;1576652400;1576655999;3599;0.018386;0.018382;0.01827;0.018419;15838.27;13048
5;1576656000;1576659599;3599;0.018382;0.018368;0.018311;0.018429;13543.328;10900
6;1576659600;1576663199;3599;0.018367;0.018394;0.018333;0.018435;15433.494;9788
7;1576663200;1576666799;3599;0.018396;0.018551;0.018391;0.018598;16337.234;11646
8;1576666800;1576670399;3599;0.018555;0.018398;0.018386;0.018555;9720.988;9936
9;1576670400;1576673999;3599;0.018394;0.018445;0.018383;0.018507;13470.094;14880
10;1576674000;1576677599;3599;0.018446;0.018317;0.01801;0.018447;69567.628;39508
11;1576677600;1576681199;3599;0.018318;0.018414;0.018305;0.018612;30720.88;20422
12;1576681200;1576684799;3599;0.018413;0.018659;0.018399;0.018729;37370.67;23434
13;1576684800;1576688399;3599;0.018659;0.018669;0.018515;0.018718;24722.51;16672
14;1576688400;1576691999;3599;0.018676;0.018536;0.01851;0.018756;19934.596;13572
15;1576692000;1576695599;3599;0.018536;0.018553;0.018524;0.018607;7871.118;8930
16;1576695600;1576699199;3599;0.018553;0.018506;0.018483;0.01865;17061.648;12014
17;1576699200;1576702799;3599;0.018503;0.018227;0.018138;0.018591;59003.526;29516
18;1576702800;1576706399;3599;0.018228;0.018293;0.018115;0.018513;31878.446;19764
19;1576706400;1576709999;3599;0.018297;0.018027;0.018008;0.018388;21002.312;17528
20;1576710000;1576713599;3599;0.018016;0.01825;0.018001;0.018286;14499.602;15278
21;1576713600;1576717199;3599;0.018251;0.018057;0.018026;0.018326;11803.332;15328
22;1576717200;1576720799;3599;0.018057;0.017931;0.017608;0.018092;55934.112;34624
23;1576720800;1576724399;3599;0.017926;0.017968;0.017895;0.017994;9175.818;9588
24;1576724400;1576727999;3599;0.017967;0.018014;0.017901;0.018019;6151.494;8664
25;1576728000;1576731599;3599;0.018017;0.017968;0.017921;0.018025;5911.714;8294
26;1576731600;1576735199;3599;0.017964;0.017941;0.017892;0.01798;8665.824;10278
27;1576735200;1576738799;3599;0.017941;0.017885;0.017836;0.017941;11516.636;9222
28;1576738800;1576742399;3599;0.017885;0.017967;0.017873;0.01799;11981.9;8200
29;1576742400;1576745999;3599;0.017968;0.017972;0.017913;0.017987;7026.442;9412
30;1576746000;1576749599;3599;0.017972;0.017821;0.017791;0.018001;12916.15;12964
31;1576749600;1576753199;3599;0.017822;0.017851;0.017789;0.017905;17037.964;12310
32;1576753200;1576756799;3599;0.017851;0.017634;0.017621;0.017859;13874.324;13948
33;1576756800;1576760399;3599;0.017633;0.017668;0.017586;0.0177;13508.296;13678
34;1576760400;1576763999;3599;0.017667;0.01781;0.017589;0.017818;22115.852;15082
35;1576764000;1576767599;3599;0.017809;0.017812;0.017779;0.017842;13141.098;9746
36;1576767600;1576771199;3599;0.017811;0.01782;0.017727;0.017858;12041.586;11564
37;1576771200;1576774799;3599;0.01782;0.017783;0.017779;0.017936;17705.982;11258
38;1576774800;1576778399;3599;0.017785;0.017744;0.01773;0.017828;10431.088;9922
39;1576778400;1576781999;3599;0.017759;0.017819;0.017743;0.017859;6949.798;8900
40;1576782000;1576785599;3599;0.017819;0.017769;0.01776;0.017875;6619.83;8344
41;1576785600;1576789199;3599;0.01776;0.017732;0.017655;0.017787;18864.79;12744
42;1576789200;1576792799;3599;0.017733;0.017684;0.017633;0.017745;8922.6;9158
43;1576792800;1576796399;3599;0.017683;0.017799;0.017658;0.017826;14309.6;9588
44;1576796400;1576799999;3599;0.017797;0.017917;0.017775;0.017942;8835.642;8320
45;1576800000;1576803599;3599;0.017916;0.017883;0.017831;0.017975;10347.786;9604
46;1576803600;1576807199;3599;0.017883;0.01787;0.017804;0.017907;4381.112;6606
